path,name,ArrayDimensions,DataType,DataTypeString,DecimalPoint,NodeClass,NodeID,NodePath,blockId,category,code,index,mqtt_publish,opcua_subscribe,read_enable,read_period,read_time,return_time,s7_bit,s7_db,s7_size,s7_start,timed_clear,timed_clear_time,value
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/3,3,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[3]",/0_2_MC/Control/Module_Wafer_Date_Clean/3,0,MC,Control_Module_Wafer_Date_Clean_3,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/4,4,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[4]",/0_2_MC/Control/Module_Wafer_Date_Clean/4,0,MC,Control_Module_Wafer_Date_Clean_4,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/5,5,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[5]",/0_2_MC/Control/Module_Wafer_Date_Clean/5,0,MC,Control_Module_Wafer_Date_Clean_5,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/6,6,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[6]",/0_2_MC/Control/Module_Wafer_Date_Clean/6,0,MC,Control_Module_Wafer_Date_Clean_6,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/7,7,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[7]",/0_2_MC/Control/Module_Wafer_Date_Clean/7,0,MC,Control_Module_Wafer_Date_Clean_7,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/8,8,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[8]",/0_2_MC/Control/Module_Wafer_Date_Clean/8,0,MC,Control_Module_Wafer_Date_Clean_8,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/9,9,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[9]",/0_2_MC/Control/Module_Wafer_Date_Clean/9,0,MC,Control_Module_Wafer_Date_Clean_9,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/10,10,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[10]",/0_2_MC/Control/Module_Wafer_Date_Clean/10,0,MC,Control_Module_Wafer_Date_Clean_10,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/11,11,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[11]",/0_2_MC/Control/Module_Wafer_Date_Clean/11,0,MC,Control_Module_Wafer_Date_Clean_11,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/12,12,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[12]",/0_2_MC/Control/Module_Wafer_Date_Clean/12,0,MC,Control_Module_Wafer_Date_Clean_12,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/13,13,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[13]",/0_2_MC/Control/Module_Wafer_Date_Clean/13,0,MC,Control_Module_Wafer_Date_Clean_13,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/14,14,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[14]",/0_2_MC/Control/Module_Wafer_Date_Clean/14,0,MC,Control_Module_Wafer_Date_Clean_14,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/15,15,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[15]",/0_2_MC/Control/Module_Wafer_Date_Clean/15,0,MC,Control_Module_Wafer_Date_Clean_15,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/16,16,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[16]",/0_2_MC/Control/Module_Wafer_Date_Clean/16,0,MC,Control_Module_Wafer_Date_Clean_16,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/17,17,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[17]",/0_2_MC/Control/Module_Wafer_Date_Clean/17,0,MC,Control_Module_Wafer_Date_Clean_17,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/18,18,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[18]",/0_2_MC/Control/Module_Wafer_Date_Clean/18,0,MC,Control_Module_Wafer_Date_Clean_18,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
